Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
LaneFr00,CAR,RB,24,15,5,0,0,0,0.0,0,0,115,475,4.13,1,30.0,23,163,7.09,0,1,1.0,1,0.0,0.0,68.0,90.8,97.8,79.3,0.0,44,0.0,0.0,0.0,0.0,0.0,7.67,31.67,1.53,10.87,0.0,0.07,0.07,0.0,4.53,6.05,0.0,3.43,1.09,2.62,0,1,0,0,1,1
BynuKe00,SDG,RB,25,16,5,0,0,0,0.0,0,0,92,287,3.12,1,23.0,16,209,13.06,2,3,1.0,3,0.0,0.0,66.0,81.6,88.6,73.6,0.0,46,0.0,0.0,0.0,0.0,0.0,5.75,17.94,1.0,13.06,0.12,0.19,0.19,0.0,4.12,5.1,0.0,2.04,2.06,3.06,0,1,0,0,1,1
OxenKe00,ATL,RB,24,12,9,0,0,0,0.0,0,0,141,452,3.21,1,22.0,17,172,10.12,1,5,4.0,2,0.0,0.0,66.0,83.4,93.4,74.9,0.0,45,0.0,0.0,0.0,0.0,0.0,11.75,37.67,1.42,14.33,0.08,0.42,0.17,0.0,5.5,6.95,0.0,3.6,1.93,3.35,0,1,0,0,1,1
AbduKa00,2TM,RB,25,13,9,0,0,0,0.0,0,0,143,445,3.11,1,22.0,17,84,4.94,1,0,0.0,2,0.0,0.0,65.0,81.9,84.9,73.4,0.0,47,0.0,0.0,0.0,0.0,0.0,11.0,34.23,1.31,6.46,0.08,0.0,0.15,0.0,5.0,6.3,0.0,3.88,1.11,2.42,0,1,0,0,1,1
MillJi00,CHI,QB,28,5,3,110,174,1242,7.14,7,6,3,9,3.0,0,0.0,0,0,0.0,0,4,1.0,0,0.0,0.0,65.0,64.6,74.6,70.6,0.0,39,1.4,22.0,34.8,248.4,1.2,0.6,1.8,0.0,0.0,0.0,0.8,0.0,0.0,13.0,12.92,13.14,-0.22,0.0,0.0,1,0,0,0,1,1
CaseSt00,BAL,QB,27,10,4,77,170,988,5.81,3,8,36,141,3.92,3,0.0,0,0,0.0,0,2,2.0,3,0.0,0.0,64.0,63.6,79.6,71.6,0.0,40,0.3,7.7,17.0,98.8,0.8,3.6,14.1,0.0,0.0,0.0,0.2,0.3,0.0,6.4,6.36,3.55,2.81,0.0,0.0,1,0,0,0,1,1
ConwCu00,CHI,WR,28,9,8,0,0,0,0.0,0,0,1,-2,-2.0,0,79.0,44,426,9.68,4,2,1.0,4,0.0,0.0,64.0,108.4,112.4,86.4,0.0,62,0.0,0.0,0.0,0.0,0.0,0.11,-0.22,4.89,47.33,0.44,0.22,0.44,0.0,7.11,12.04,0.0,-0.24,7.4,12.29,0,0,1,0,1,1
HastAn00,NOR,WR,29,15,5,0,0,0,0.0,0,0,1,4,4.0,0,64.0,40,564,14.1,1,0,0.0,1,0.0,0.0,63.0,102.8,105.8,82.8,0.0,64,0.0,0.0,0.0,0.0,0.0,0.07,0.27,2.67,37.6,0.07,0.0,0.07,0.0,4.2,6.85,0.0,0.03,4.16,6.83,0,0,1,0,1,1
MeanNa00,SDG,RB,27,7,5,0,0,0,0.0,0,0,112,277,2.47,4,13.0,9,51,5.67,1,0,0.0,5,0.0,0.0,63.0,71.8,74.8,67.3,0.0,48,0.0,0.0,0.0,0.0,0.0,16.0,39.57,1.29,7.29,0.14,0.0,0.71,0.0,9.0,10.26,0.0,7.39,1.59,2.87,0,1,0,0,1,1
StokJ.00,SFO,WR,27,16,4,0,0,0,0.0,0,0,0,0,0.0,0,78.0,34,429,12.62,3,1,0.0,3,1.0,0.0,63.0,96.9,99.9,79.9,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,26.81,0.19,0.06,0.19,0.06,3.94,6.06,0.0,0.0,3.81,5.93,0,0,1,0,1,1
HobeBi00,NOR,QB,28,9,7,85,159,970,6.1,6,6,12,47,3.92,1,0.0,0,0,0.0,0,2,0.0,1,0.0,0.0,62.0,61.5,70.5,67.5,0.0,41,0.67,9.44,17.67,107.78,0.67,1.33,5.22,0.0,0.0,0.0,0.22,0.11,0.0,6.89,6.83,5.64,1.19,0.0,0.0,1,0,0,0,1,1
MorrBa00,KAN,RB,27,12,8,0,0,0,0.0,0,0,120,414,3.45,3,11.0,7,37,5.29,0,3,1.0,3,0.0,0.0,61.0,68.1,72.1,64.6,0.0,49,0.0,0.0,0.0,0.0,0.0,10.0,34.5,0.58,3.08,0.0,0.25,0.25,0.0,5.08,5.68,0.0,4.78,0.31,0.89,0,1,0,0,1,1
McDuO.00,MIA,WR,30,12,10,0,0,0,0.0,0,0,0,0,0.0,0,80.0,43,516,12.0,2,2,2.0,2,0.0,0.0,60.0,102.6,107.6,81.1,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,43.0,0.17,0.17,0.17,0.0,5.0,8.55,0.0,-0.33,5.3,8.88,0,0,1,0,1,1
PittMi00,ARI,RB,24,10,2,1,1,26,26.0,0,0,64,289,4.52,2,27.0,16,196,12.25,0,3,1.0,2,0.0,0.0,60.0,75.5,82.5,67.5,0.0,50,0.0,0.1,0.1,2.6,0.0,6.4,28.9,1.6,19.6,0.0,0.3,0.2,0.0,6.0,7.55,0.1,3.89,1.96,3.56,0,1,0,0,1,1
ReedAn00,BUF,WR,35,16,16,0,0,0,0.0,0,0,0,0,0.0,0,90.0,52,536,10.31,1,0,0.0,1,0.0,0.0,60.0,111.6,114.6,85.6,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,33.5,0.06,0.0,0.06,0.0,3.75,6.98,0.0,0.0,3.72,6.98,0,0,1,0,1,1
IrviSe00,DET,RB,21,14,0,0,0,0,0.0,0,0,36,133,3.69,4,32.0,25,233,9.32,0,2,1.0,4,0.0,0.0,59.0,83.6,90.6,71.1,0.0,51,0.0,0.0,0.0,0.0,0.0,2.57,9.5,1.79,16.64,0.0,0.14,0.29,0.0,4.21,5.97,0.0,2.52,1.66,3.45,0,1,0,0,1,1
MoorDa00,TAM,TE,30,16,16,0,0,0,0.0,0,0,0,0,0.0,0,36.0,23,276,12.0,5,0,0.0,5,0.0,0.0,58.0,80.6,83.6,69.1,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,17.25,0.31,0.0,0.31,0.0,3.62,5.04,0.0,0.0,3.6,5.04,0,0,0,1,1,1
AndeRi00,NYJ,RB,28,16,9,0,0,0,0.0,0,0,16,84,5.25,0,36.0,29,302,10.41,3,0,0.0,3,0.0,0.0,57.0,85.6,88.6,71.1,0.0,53,0.0,0.0,0.0,0.0,0.0,1.0,5.25,1.81,18.88,0.19,0.0,0.19,0.0,3.56,5.35,0.0,0.52,3.01,4.82,0,1,0,0,1,1
BostDa00,ARI,WR,21,16,8,0,0,0,0.0,0,0,5,0,0.0,0,81.0,40,473,11.83,2,2,1.0,2,0.0,0.0,57.0,97.3,101.3,77.3,0.0,67,0.0,0.0,0.0,0.0,0.0,0.31,0.0,2.5,29.56,0.12,0.12,0.12,0.0,3.56,6.08,0.0,-0.12,3.71,6.21,0,0,1,0,1,1
MireRi00,NYJ,QB,29,8,6,95,176,1062,6.03,5,9,21,89,4.24,1,0.0,0,0,0.0,0,3,1.0,1,0.0,0.0,57.0,57.4,70.4,66.4,0.0,42,0.62,11.88,22.0,132.75,1.12,2.62,11.12,0.0,0.0,0.0,0.38,0.12,0.0,7.12,7.18,5.56,1.61,0.0,0.0,1,0,0,0,1,1
PollMa00,IND,TE,27,16,12,0,0,0,0.0,0,0,0,0,0.0,0,45.0,34,374,11.0,4,2,2.0,4,0.0,0.0,57.0,91.4,96.4,74.4,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,23.38,0.25,0.12,0.25,0.0,3.56,5.71,0.0,-0.25,3.84,5.96,0,0,0,1,1,1
PricPe00,BUF,WR,23,16,4,0,0,0,0.0,0,0,1,-7,-7.0,0,62.0,31,393,12.68,3,0,0.0,3,0.0,0.0,57.0,87.6,90.6,72.1,0.0,70,0.0,0.0,0.0,0.0,0.0,0.06,-0.44,1.94,24.56,0.19,0.0,0.19,0.0,3.56,5.48,0.0,-0.04,3.58,5.52,0,0,1,0,1,1
